YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,LanguageEase,BestPlayers,NumOwned,NumWish,NumWeightVotes,MfgPlaytime,MfgAgeRec,NumAlternates,NumExpansions,NumImplementations,IsReimplementation,Kickstarted,Rank:strategygames,Rank:abstracts,Rank:familygames,Rank:thematic,Rank:cgs,Rank:wargames,Rank:partygames,Rank:childrensgames,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens,Rating,log_NumOwned,log_NumWish,log_MfgPlaytime
2003,1.3333,3,4,10.0,138.0,0,86,12,3,20,8,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.465908118654584,2.5649493574615367,3.044522437723423
2019,2.7143,2,4,10.0,577.6666666666666,0,438,98,7,120,12,1,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,6.0844994130751715,4.59511985013459,4.795790545596741
1964,1.0,2,4,4.5,11.5,0,1069,26,9,15,5,4,0,2,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.975413927455952,3.295836866004329,2.772588722239781
2005,1.4286,2,6,10.0,138.0,0,139,23,7,0,6,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.941642422609304,3.1780538303479458,0.0
1972,0.0,2,2,10.0,138.0,0,93,3,0,20,8,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.543294782270004,1.3862943611198906,3.044522437723423
2015,2.1818,2,4,10.0,626.0,0,538,48,11,60,12,0,2,1,1,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.289715570908998,3.8918202981106265,4.110873864173311
2014,1.6667,1,1,10.0,381.0,0,239,86,12,15,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.480638923341991,4.465908118654584,2.772588722239781
2015,1.8571,2,4,10.0,136.0,0,170,54,7,30,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.14166355650266,4.007333185232471,3.4339872044851463
2012,2.1111,2,2,10.0,138.0,0,150,5,9,90,12,0,0,0,0,0,21926,21926,21926,21926,21926,2749,21926,21926,0,0,1,0,0,0,0,0,Medium,5.017279836814924,1.791759469228055,4.51085950651685
2018,2.8,2,6,10.666666666666666,3.3125,4,12955,3886,195,90,14,4,8,0,0,1,21926,21926,21926,58,21926,21926,21926,21926,1,0,0,0,0,0,0,0,High,9.46931428029122,8.265392930852224,4.51085950651685
2021,1.8519,1,7,8.5,186.0,0,1588,774,27,60,8,2,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,7.370860166536716,6.652863029353347,4.110873864173311
2012,2.0,2,2,10.0,138.0,0,97,7,4,30,13,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.584967478670572,2.0794415416798357,3.4339872044851463
2017,2.5556,1,2,12.5,87.0,0,274,55,9,120,10,0,0,0,0,1,21926,21926,21926,21926,21926,1118,21926,21926,0,0,1,0,0,0,0,0,High,5.616771097666572,4.02535169073515,4.795790545596741
2017,2.0,2,5,10.0,53.0,0,67,17,1,30,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.219507705176107,2.8903717578961645,3.4339872044851463
2016,2.0,1,5,10.0,138.0,0,222,20,1,20,10,0,1,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.407171771460119,3.044522437723423,3.044522437723423
2007,3.2,2,2,16.0,278.0,0,264,23,10,300,12,0,0,0,0,0,21926,21926,21926,21926,21926,2297,21926,21926,0,0,1,0,0,0,0,0,Medium,5.579729825986222,3.1780538303479458,5.707110264748875
1979,1.6883,2,6,7.454545454545454,19.0,0,1522,52,77,120,10,0,0,2,0,0,21926,21926,1786,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Low,7.328437352895162,3.970291913552122,4.795790545596741
2016,2.0,2,4,10.0,138.0,0,82,32,1,45,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.418840607796598,3.4965075614664802,3.828641396489095
1983,1.4,2,4,10.0,16.0,0,160,12,5,30,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.081404364984463,2.5649493574615367,3.4339872044851463
2000,1.0,3,5,10.0,138.0,0,105,10,1,30,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.663439094112067,2.3978952727983707,3.4339872044851463
2015,3.2857,1,5,10.0,148.0,0,964,93,14,90,12,1,14,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.872128101338986,4.543294782270004,4.51085950651685
2011,2.1579,2,6,9.2,173.2,0,471,87,19,60,12,0,1,1,0,0,1820,21926,21926,812,21926,21926,21926,21926,1,1,0,0,0,0,0,0,Medium,6.156978985585555,4.477336814478207,4.110873864173311
2010,2.8333,2,5,8.0,474.0,0,58,11,6,0,6,1,0,0,0,0,21926,21926,21926,21926,21926,2807,21926,21926,0,0,1,0,0,0,0,0,Medium,4.07753744390572,2.4849066497880004,0.0
1982,1.8636,1,6,10.0,138.0,0,786,38,22,120,12,0,0,0,0,0,2276,21926,21926,1123,21926,21926,21926,21926,1,1,0,0,0,0,0,0,Low,6.668228248417403,3.6635616461296463,4.795790545596741
2010,2.1,1,2,10.0,73.0,0,398,228,20,40,13,0,0,0,0,0,21926,21926,21926,21926,21926,1357,21926,21926,0,0,1,0,0,0,0,0,Medium,5.988961416889864,5.43372200355424,3.713572066704308
1985,2.6364,2,2,16.0,768.0,0,263,8,11,120,12,0,0,0,0,0,21926,21926,21926,21926,21926,3281,21926,21926,0,0,1,0,0,0,0,0,Low,5.575949103146316,2.1972245773362196,4.795790545596741
2001,3.0,2,2,16.0,23.0,0,196,11,4,180,12,0,0,0,0,0,21926,21926,21926,21926,21926,3380,21926,21926,0,0,1,0,0,0,0,0,Low,5.2832037287379885,2.4849066497880004,5.198497031265826
2005,2.0,2,5,8.666666666666666,161.0,0,617,33,37,30,10,0,0,1,1,0,2175,21926,1901,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0,Low,6.42648845745769,3.5263605246161616,3.4339872044851463
2016,2.3684,2,8,9.333333333333334,278.0,0,2199,593,19,60,10,0,2,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,7.696212639346407,6.386879319362645,4.110873864173311
2010,2.5484,2,4,12.0,6.5,0,828,74,31,30,10,1,0,0,0,0,21926,21926,21926,21926,21926,1595,21926,21926,0,0,1,0,0,0,0,0,Medium,6.720220155135295,4.31748811353631,3.4339872044851463
2004,3.475,2,2,14.0,22.0,0,1151,106,40,240,12,1,1,0,0,0,21926,21926,21926,21926,21926,483,21926,21926,0,0,1,0,0,0,0,0,High,7.049254841255837,4.672828834461906,5.484796933490655
2014,1.0,3,8,10.0,146.0,0,256,11,4,10,13,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.54907608489522,2.4849066497880004,2.3978952727983707
1998,4.0556,2,2,16.0,588.0,0,388,70,18,480,12,0,1,0,0,0,21926,21926,21926,21926,21926,1320,21926,21926,0,0,1,0,0,0,0,0,High,5.963579343618446,4.2626798770413155,6.175867270105761
2020,3.8571,2,6,12.0,138.0,0,471,14,7,240,12,0,24,1,1,0,21926,21926,21926,21926,21926,835,21926,21926,0,0,1,0,0,0,0,0,High,6.156978985585555,2.70805020110221,5.484796933490655
2016,2.8846,1,2,14.0,693.5,0,2153,491,52,180,12,0,0,0,0,0,21926,21926,21926,21926,21926,100,21926,21926,0,0,1,0,0,0,0,0,High,7.675081857716334,6.198478716492308,5.198497031265826
2006,3.3,2,4,10.0,138.0,0,397,29,10,600,12,0,0,0,0,0,21926,21926,21926,21926,21926,1788,21926,21926,0,0,1,0,0,0,0,0,High,5.986452005284438,3.4011973816621555,6.398594934535208
2011,1.0,2,4,5.333333333333333,496.0,0,467,16,13,10,7,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,520,0,0,0,0,0,0,0,1,Low,6.148468295917647,2.833213344056216,2.3978952727983707
1988,1.6933,2,8,11.142857142857142,12.5,0,1273,92,75,120,10,0,0,0,0,0,21926,21926,21926,21926,21926,1115,21926,21926,0,0,1,0,0,0,0,0,Medium,7.149916836132109,4.532599493153256,4.795790545596741
1998,1.141,3,6,7.75,86.0,5,1507,407,156,30,8,1,0,0,0,0,21926,21926,868,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,7.318539548567902,6.0112671744041615,3.4339872044851463
2021,3.0,2,4,10.0,69.0,0,117,361,2,120,12,4,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.770684624465665,5.8916442118257715,4.795790545596741
2017,0.0,2,2,10.0,138.0,0,275,22,0,60,0,0,13,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.62040086571715,3.1354942159291497,4.110873864173311
2002,1.0,2,6,10.0,138.0,0,74,2,3,0,0,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.31748811353631,1.0986122886681098,0.0
1980,3.36,2,2,14.666666666666666,8.0,0,728,36,25,360,12,1,0,0,0,0,21926,21926,21926,21926,21926,1160,21926,21926,0,0,1,0,0,0,0,0,Medium,6.591673732008658,3.6109179126442243,5.8888779583328805
2013,2.5,3,5,10.0,731.0,0,370,58,2,45,12,0,0,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.916202062607435,4.07753744390572,3.828641396489095
2012,2.5155,2,5,8.666666666666666,276.0,4,2441,953,97,60,10,3,1,0,0,0,21926,21926,755,514,21926,21926,21926,21926,1,0,0,1,0,0,0,0,Medium,7.80057265467065,6.860663671448287,4.110873864173311
2012,1.2,2,4,8.0,26.0,0,123,11,10,30,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.820281565605037,2.4849066497880004,3.4339872044851463
2018,1.6667,2,4,8.0,138.0,0,678,178,9,45,10,0,0,3,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,6.520621127558696,5.187385805840755,3.828641396489095
2019,1.6667,3,5,8.0,421.0,0,345,95,3,40,8,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.846438775057725,4.564348191467836,3.713572066704308
2007,1.6667,2,4,8.0,13.0,0,278,3,6,45,8,2,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.631211781821365,1.3862943611198906,3.828641396489095
2015,2.1864,2,2,11.0,3.9166666666666665,0,3537,213,59,60,14,0,33,1,1,0,21926,21926,21926,21926,34,21926,21926,21926,0,0,0,0,1,0,0,0,High,8.17131687471973,5.365976015021851,4.110873864173311
2018,2.0,2,4,10.0,138.0,0,122,103,2,45,9,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.812184355372417,4.6443908991413725,3.828641396489095
2004,1.0938,2,10,6.5,291.8,0,2285,11,96,10,8,0,0,0,0,0,21926,21926,2236,21926,21926,21926,21926,648,0,0,0,1,0,0,0,1,Low,7.734558844354756,2.4849066497880004,2.3978952727983707
2016,2.0,2,2,10.0,138.0,0,79,16,1,90,0,0,0,0,0,0,21926,21926,21926,21926,21926,2395,21926,21926,0,0,1,0,0,0,0,0,High,4.382026634673881,2.833213344056216,4.51085950651685
2002,3.1429,2,2,6.666666666666667,41.0,0,45,52,7,30,7,0,0,0,0,0,21926,421,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Medium,3.828641396489095,3.970291913552122,3.4339872044851463
2015,3.8154,2,2,14.857142857142858,2.333333333333333,0,1814,567,65,360,0,0,0,0,0,0,21926,21926,21926,21926,21926,55,21926,21926,0,0,1,0,0,0,0,0,High,7.503840746698951,6.342121418721152,5.8888779583328805
2019,2.2,1,100,10.0,138.0,0,88,47,5,0,10,0,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.48863636973214,3.871201010907891,0.0
2012,3.4554,2,4,12.25,1111.125,4,6626,1632,325,120,13,0,1,0,0,0,342,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,8.798907492088226,7.398174092970465,4.795790545596741
2011,2.3529,3,5,11.333333333333334,238.0,0,841,103,17,120,10,2,0,0,0,0,21926,21926,21926,889,21926,2437,21926,21926,1,0,1,0,0,0,0,0,Medium,6.7357800142423265,4.6443908991413725,4.795790545596741
2015,1.6923,2,5,8.0,321.0,0,946,206,26,30,8,0,1,2,1,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.853299093186078,5.332718793265369,3.4339872044851463
2003,1.3333,2,12,12.0,19.0,0,93,3,3,60,13,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.543294782270004,1.3862943611198906,4.110873864173311
2021,2.0,2,2,10.0,146.0,0,6,5,2,0,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,1.9459101490553132,1.791759469228055,0.0
2012,2.6667,2,2,16.0,13.0,0,243,27,3,0,0,0,0,0,0,0,21926,21926,21926,21926,21926,2266,21926,21926,0,0,1,0,0,0,0,0,High,5.497168225293202,3.332204510175204,0.0
2021,1.5714,2,5,8.0,182.0,0,543,146,7,50,0,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.298949246855942,4.990432586778736,3.9318256327243257
2017,1.5,2,4,10.0,138.0,0,99,17,2,0,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.605170185988092,2.8903717578961645,0.0
2013,1.4,2,2,6.0,381.0,0,82,13,5,15,9,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.418840607796598,2.6390573296152584,2.772588722239781
2020,3.2857,2,2,15.5,719.0,0,319,30,7,0,0,0,0,0,0,0,21926,21926,21926,21926,21926,1420,21926,21926,0,0,1,0,0,0,0,0,High,5.768320995793772,3.4339872044851463,0.0
2019,2.8,2,4,10.0,374.0,0,1198,224,5,60,14,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,7.089243155027514,5.41610040220442,4.110873864173311
2020,1.8571,1,2,12.0,43.0,0,132,95,7,90,0,0,0,1,1,0,21926,21926,21926,21926,21926,1486,21926,21926,0,0,1,0,0,0,0,0,High,4.890349128221754,4.564348191467836,4.51085950651685
1800,1.75,2,4,10.0,36.0,0,39,20,8,20,12,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,3.6888794541139363,3.044522437723423,3.044522437723423
2017,1.8333,1,5,12.0,36.0,0,399,82,6,45,13,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.991464547107982,4.418840607796598,3.828641396489095
2021,0.0,1,4,10.0,138.0,0,188,57,0,60,10,0,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.241747015059643,4.060443010546419,4.110873864173311
1982,1.0909,2,4,8.0,62.0,0,399,16,11,10,8,0,0,0,0,0,21926,1072,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Low,5.991464547107982,2.833213344056216,2.3978952727983707
2006,1.4264,3,5,7.333333333333333,271.0,0,1228,106,129,30,8,6,1,0,0,0,21926,21926,1193,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,7.113956109566034,4.672828834461906,3.4339872044851463
2015,1.0,2,10,6.0,156.0,0,788,4,5,30,7,1,0,0,0,0,21926,21926,1796,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,6.670766320845874,1.6094379124341003,3.4339872044851463
2003,3.8421,2,6,12.0,294.0,0,273,45,19,90,12,0,1,1,0,0,21926,21926,21926,21926,21926,872,21926,21926,0,0,1,0,0,0,0,0,High,5.6131281063880705,3.828641396489095,4.51085950651685
2017,2.9,1,4,10.666666666666666,411.0,0,1303,124,10,60,12,0,1,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,7.1731917424865985,4.8283137373023015,4.110873864173311
2006,2.2653,2,4,9.851851851851851,1.0,2,8059,2221,686,45,8,0,1,1,0,0,358,29,21926,21926,21926,21926,21926,21926,0,1,0,0,0,1,0,0,High,8.994668835500674,7.706162970199576,3.828641396489095
2018,2.5,2,4,10.0,492.0,0,69,21,4,90,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.248495242049359,3.091042453358316,4.51085950651685
2012,1.3182,2,5,8.0,327.0,0,1155,32,22,15,8,2,0,1,1,0,21926,21926,1742,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Low,7.052721049232323,3.4965075614664802,2.772588722239781
1990,3.7222,2,3,16.0,43.0,0,514,15,18,360,12,0,1,0,0,0,21926,21926,21926,21926,21926,3486,21926,21926,0,0,1,0,0,0,0,0,Low,6.244166900663736,2.772588722239781,5.8888779583328805
1988,2.0,2,2,9.6,326.25,0,1200,74,69,90,12,0,0,0,0,0,21926,21926,21926,21926,21926,795,21926,21926,0,0,1,0,0,0,0,0,Medium,7.0909098220799835,4.31748811353631,4.51085950651685
2017,3.0605,1,4,11.5,21.0,3,7698,1531,215,90,12,3,3,0,0,0,222,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,8.94884572927805,7.3343293503005365,4.51085950651685
2015,1.0,2,6,5.0,531.0,0,176,40,6,25,5,2,0,2,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.176149732573829,3.713572066704308,3.258096538021482
1998,2.9333,2,2,10.0,168.2,0,838,78,45,180,12,0,8,1,0,0,21926,21926,21926,21926,21926,745,21926,21926,0,0,1,0,0,0,0,0,Medium,6.732210706467206,4.3694478524670215,5.198497031265826
2018,1.0725,2,4,7.643835616438356,171.0,4,37841,2300,469,20,8,9,1,1,0,0,21926,21926,193,21926,21926,21926,51,21926,0,0,0,1,0,0,1,0,Medium,10.541174875891706,7.741099090035366,3.044522437723423
1991,1.8571,2,2,10.0,6.0,0,229,10,14,60,12,0,0,0,0,0,21926,21926,21926,21926,21926,3452,21926,21926,0,0,1,0,0,0,0,0,Low,5.438079308923196,2.3978952727983707,4.110873864173311
2015,2.3169,1,4,10.129032258064516,2.9615384615384617,3,14766,4910,243,90,12,1,2,1,0,1,21926,21926,45,75,21926,21926,21926,21926,1,0,0,1,0,0,0,0,High,9.600150240473774,8.499232866039245,4.51085950651685
2015,2.0,3,6,10.0,536.0,0,43,9,2,60,12,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,3.784189633918261,2.302585092994046,4.110873864173311
1992,2.1429,2,8,10.0,39.0,0,368,36,7,120,10,0,0,3,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.910796644040527,3.6109179126442243,4.795790545596741
2010,1.0,6,15,10.0,489.0,0,329,26,6,20,8,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.799092654460526,3.295836866004329,3.044522437723423
2020,2.2,2,2,12.0,111.66666666666669,0,88,43,5,30,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.48863636973214,3.784189633918261,3.4339872044851463
1993,1.8421,2,6,12.0,138.0,0,270,30,19,120,0,2,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.602118820879701,3.4339872044851463,4.795790545596741
2020,2.375,2,5,11.333333333333334,138.0,0,1328,417,8,60,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,7.192182058713246,6.035481432524756,4.110873864173311
2008,2.3,2,0,9.0,54.66666666666666,0,221,3,10,60,12,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.402677381872279,1.3862943611198906,4.110873864173311
2020,2.6667,2,4,12.0,138.0,0,87,12,3,40,8,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.477336814478207,2.5649493574615367,3.713572066704308
1979,3.2,2,2,16.0,3.0,0,157,31,10,120,12,0,0,0,0,0,21926,21926,21926,21926,21926,2391,21926,21926,0,0,1,0,0,0,0,0,Medium,5.062595033026967,3.4657359027997265,4.795790545596741
1935,1.0,1,0,10.0,138.0,0,104,6,2,0,7,29,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,755,0,0,0,0,0,0,0,1,Low,4.653960350157523,1.9459101490553132,0.0
1999,1.95,2,4,10.0,11.0,0,412,15,20,30,10,1,0,0,0,0,21926,973,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Low,6.023447592961033,2.772588722239781,3.4339872044851463
2004,1.4,2,4,10.0,6.0,0,93,6,5,45,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.543294782270004,1.9459101490553132,3.828641396489095
2013,1.087,2,6,7.8,171.8,0,931,44,23,30,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,524,21926,0,0,0,0,0,0,1,0,Low,6.837332814685591,3.8066624897703196,3.4339872044851463
2013,2.0,2,5,12.0,138.0,0,445,89,6,90,10,0,0,2,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.100318952020064,4.499809670330265,4.51085950651685
1980,2.5714,2,2,16.0,488.0,0,92,4,7,60,10,0,0,1,0,0,21926,21926,21926,21926,21926,3157,21926,21926,0,0,1,0,0,0,0,0,Low,4.532599493153256,1.6094379124341003,4.110873864173311
2015,3.0,2,4,14.666666666666666,3.0,0,398,44,9,240,12,0,0,0,0,0,21926,21926,21926,21926,21926,2062,21926,21926,0,0,1,0,0,0,0,0,Medium,5.988961416889864,3.8066624897703196,5.484796933490655
1987,1.0,2,4,10.0,138.0,0,89,6,1,10,10,2,0,2,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.499809670330265,1.9459101490553132,2.3978952727983707
1982,2.5,2,2,16.0,448.0,0,102,7,4,180,12,0,0,0,0,0,21926,21926,21926,21926,21926,3461,21926,21926,0,0,1,0,0,0,0,0,Low,4.634728988229636,2.0794415416798357,5.198497031265826
1981,3.3667,2,2,15.0,33.0,0,839,51,30,120,12,1,1,1,0,0,21926,21926,21926,21926,21926,690,21926,21926,0,0,1,0,0,0,0,0,High,6.733401891837359,3.9512437185814275,4.795790545596741
1972,2.3,2,2,10.0,138.0,0,165,16,10,4,12,0,0,0,0,0,21926,21926,21926,21926,21926,2816,21926,21926,0,0,1,0,0,0,0,0,Medium,5.111987788356544,2.833213344056216,1.6094379124341003
2002,3.4,2,2,12.0,12.0,0,228,2,5,120,12,0,0,0,0,0,21926,21926,21926,21926,21926,2858,21926,21926,0,0,1,0,0,0,0,0,Medium,5.43372200355424,1.0986122886681098,4.795790545596741
1989,2.2857,2,2,10.0,138.0,0,360,8,7,120,12,0,0,0,0,0,21926,21926,21926,21926,21926,3462,21926,21926,0,0,1,0,0,0,0,0,Low,5.8888779583328805,2.1972245773362196,4.795790545596741
2019,2.5,1,1,10.0,138.0,0,131,24,2,90,14,0,0,0,0,0,21926,21926,21926,21926,21926,2784,21926,21926,0,0,1,0,0,0,0,0,Medium,4.882801922586371,3.2188758248682006,4.51085950651685
2012,4.2143,2,5,16.0,13.0,0,317,102,14,1080,0,0,1,0,0,0,21926,21926,21926,21926,21926,2142,21926,21926,0,0,1,0,0,0,0,0,High,5.762051382780177,4.634728988229636,6.985641817639208
2018,1.6667,2,4,8.0,138.0,0,210,11,3,30,8,1,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.351858133476067,2.4849066497880004,3.4339872044851463
2000,1.8429,1,6,11.0,333.1578947368421,4,9333,557,420,30,11,0,12,2,0,0,21926,21926,904,624,21926,21926,21926,21926,1,0,0,1,0,0,0,0,Medium,9.141418926509761,6.324358962381311,3.4339872044851463
2002,1.5588,2,4,8.0,33.0,0,990,75,34,45,8,1,0,0,0,0,21926,21926,1627,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Low,6.898714534329988,4.330733340286331,3.828641396489095
2013,3.0,2,5,11.428571428571429,527.4,0,901,158,42,60,12,0,2,0,0,1,1896,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,6.804614520062624,5.0689042022202315,4.110873864173311
1983,3.0,2,4,15.0,3.0,0,172,10,8,180,12,0,0,0,0,0,21926,21926,21926,21926,21926,2044,21926,21926,0,0,1,0,0,0,0,0,High,5.153291594497779,2.3978952727983707,5.198497031265826
2016,1.2857,2,2,10.0,78.0,0,880,60,7,15,14,0,0,0,0,0,2255,21926,21926,21926,21926,3105,21926,21926,0,1,1,0,0,0,0,0,Low,6.78105762593618,4.110873864173311,2.772588722239781
2018,2.0,3,5,10.0,138.0,0,103,82,2,45,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.6443908991413725,4.418840607796598,3.828641396489095
2014,1.0,2,8,10.0,657.0,0,170,32,2,15,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.14166355650266,3.4965075614664802,2.772588722239781
2005,2.7059,2,2,10.0,52.0,0,354,24,17,120,14,0,0,0,0,0,21926,21926,21926,21926,21926,2553,21926,21926,0,0,1,0,0,0,0,0,Medium,5.872117789475416,3.2188758248682006,4.795790545596741
2015,3.2571,1,6,12.5,318.22222222222223,0,1356,618,35,120,13,0,9,0,0,1,21926,21926,21926,550,21926,21926,21926,21926,1,0,0,0,0,0,0,0,High,7.213031659834869,6.428105272684596,4.795790545596741
2012,0.0,2,6,10.0,138.0,0,385,5,0,60,12,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.955837369464831,1.791759469228055,4.110873864173311
1999,2.5508,2,6,10.38095238095238,6.0,4,4386,615,463,90,12,0,0,2,1,0,425,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,8.386400901166214,6.423246963533519,4.51085950651685
2013,1.7857,1,4,10.0,337.0,0,602,67,14,45,10,0,10,1,1,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.401917196727186,4.219507705176107,3.828641396489095
